学习时间_小时,出勤率,之前成绩,作业完成率,睡眠时间_小时,最终成绩,成绩等级
9.731549022289514,0.9606714953436155,79.0369041186766,0.9100976207339797,6.444125856398825,100.0,
6.947665841823575,0.8711829239916489,69.85211586753884,0.6937702400046059,4.977929332089749,96.98750862308468,杰出
3.617393005594703,0.709116117909051,84.32357834784077,0.7380334982052935,5.927978984514352,83.08717723481547,优秀
7.313107217267659,0.9792846086520933,69.45584495934548,0.6120415488845276,7.781919857520721,100.0,
4.050636659545357,0.9068580253094684,80.6565059085328,0.9845969298296449,7.48251781206475,92.32938030483487,杰出
7.574169207484904,0.9029540157331739,74.56105779472533,0.8671471626803253,7.252089708950231,100.0,
8.317191158014808,0.7647025457193151,91.89075376158252,0.9732820351037225,5.507277277219931,100.0,
4.358635363296579,0.8976656410697972,74.22909414617271,0.706198562971629,6.727745256796499,84.63821555468802,优秀
7.926752258488643,0.8181593216962475,48.40451297689678,0.8445854444902643,4.0,91.34911406601304,杰出
6.825561853872997,0.8953698931124476,93.92882251070988,0.871399987317055,7.267714995828085,100.0,
7.64412031998898,0.7319779090923971,61.414015487060716,0.7270198801030354,9.143286561720352,96.13493094490563,杰出
9.793585965307894,0.8973535913809108,65.1935049202677,0.9392436940062521,4.788801801936842,100.0,
5.509223767994259,0.9998241177312,66.06508058934762,0.9788645851600991,6.121108490023367,99.80697886235733,杰出
4.492527671285021,0.7144636116581667,95.61657139756227,0.9539420470784017,7.493660168065194,93.45192892990566,杰出
4.220971140748953,0.9931522552663952,42.96488679031957,0.895626790375749,8.879263951641226,83.87071395852662,优秀
4.368379430069123,0.8220723882168611,100.0,0.7109858718899816,6.327663075549776,96.1889013230802,杰出
5.845796581171792,0.9612260351011777,90.84085213599077,0.7126464168422527,5.961624506101155,95.64492115929423,杰出
6.682303949633288,0.9347156452174821,78.3485837119374,0.9853441281784152,4.046615286375875,99.95865754006938,杰出
6.553381598660038,0.8701048782960004,74.1765899907557,0.6041137983742768,7.155157193962159,88.30771569409217,优秀
7.654366498072047,0.9215347627753979,79.28331112286486,0.8864199892968578,10.063114060215616,100.0,
6.026003783755814,0.9635546683904044,82.81683642569007,0.8824984650221048,7.416037692947014,98.98860408487249,杰出
8.907068154314633,0.8212420964953099,84.67823378925085,0.849075816379919,6.96658153122443,100.0,
5.470686333524088,0.7981099484689715,83.33406699005172,0.9960435384347464,7.483123466150478,91.87275775586816,杰出
11.440338333179238,0.9002780156690754,76.34371021882873,0.7247517743054901,6.983361994077097,100.0,
7.251334695530012,0.9423537825823776,72.03992369539012,0.7359887455172993,5.780478441609805,100.0,
4.2856848871674345,0.9286855404329847,72.73090074519732,0.6315757611786222,8.234919873516558,89.685891992798,优秀
3.8582150038777754,0.9393440946575904,72.07637579470979,0.777119254617495,7.338642284667632,81.06280043055234,优秀
6.96494483048637,0.8306749944438798,92.00655145300597,0.7044194104939392,7.026419877900486,100.0,
5.553074429348298,0.9453502648525065,83.90335083421293,0.7373546808710577,5.536950959082625,88.06232390161466,优秀
7.428000988184184,0.7360627166111825,30.894170480035797,0.933828716102251,8.955261897902139,91.78364867901243,杰出
6.94647524914709,0.8633467293882549,84.83851164794642,0.9741938054109983,7.997054117999665,100.0,
5.854342174686255,0.7017275981494364,77.92104292078162,0.6742932288020742,6.170618743949047,93.1217212679374,杰出
4.30641256386319,0.797375748970081,74.71936865331153,0.7490035726213864,8.502737280522906,88.21183125777982,优秀
2.9703055506282707,0.8099384604614194,69.17222320366672,0.9714522248461577,6.253643742422189,74.0070019013923,良好
5.106970095865957,0.8188518074827766,91.86169079979021,0.6247233842756891,5.826994761233444,93.72317271639557,杰出
7.712797588646945,0.9086401620069586,89.21289693184286,0.6369442112445514,5.860445323779569,100.0,
6.4281874882604075,0.8165674303811037,63.40683498264586,0.6651163956824917,4.343397170367863,74.55629882853886,良好
3.508522442576024,0.8346080867867591,81.10578430686803,0.8380851336507499,7.707313570627308,90.46556251827415,杰出
6.346361851702364,0.7712632392622982,60.42514898188071,0.660188908402399,4.2532826824924745,83.57285355999447,优秀
6.770634759457674,0.811975537488802,54.305727528166045,0.9872305525802934,5.1573342531013555,97.51978584033668,杰出
4.232285127597734,0.7681808881789454,65.59924163115052,0.7786858109034082,4.0,70.18198643301423,良好
6.307450211891056,0.721958777130533,87.93590208574138,0.8006071841400666,6.87089546081366,82.22457684553666,优秀
6.116417436892,0.8810345780144133,89.2968756806413,0.6986634463221626,6.774519309592192,100.0,
3.714059404338754,0.9004638395665049,82.6962813014594,0.7883841009738934,6.509955680220454,87.69194946192087,优秀
6.715574720696567,0.8858471038028843,85.87643680271995,0.8647654530548046,5.436133457994136,92.4481372941346,杰出
7.121569052736469,0.8390482131401718,82.74267430672438,0.9004708547816171,5.24164936984504,96.3094756505844,杰出
8.166102486350553,0.813935734053769,65.37777607165572,0.9015472330839652,7.696554795319861,100.0,
8.107604104069805,0.9590000948715476,81.47883817010911,0.8311564450776353,6.174172102437268,100.0,
3.244661264085818,0.8557245355408654,87.00614287841523,0.9617439099975429,7.474537482304217,92.4696683912236,杰出
4.124349920169754,0.8437545632889193,86.31436994720362,0.9269631389224438,5.672126970813666,85.38655373941032,优秀
7.0300705344173195,0.7076926197419307,92.83370057211964,0.9028192458794502,7.271594114156623,94.78827766080032,杰出
7.027571901824418,0.8023743482878469,85.62455770801596,0.6222422086721843,8.954917055974096,100.0,
7.030095372612096,0.8140586856357571,80.27172311312374,0.6027511848878597,7.879248700589175,98.98490988277847,杰出
12.0,0.8196468342690701,91.05225357474642,0.6849789108781892,6.38137927267528,100.0,
7.141781021386334,0.8740517107681997,74.6021811112641,0.8654094375653809,7.385798455533891,100.0,
8.271131280361198,0.8600807640180635,61.771880231584234,0.7644789955530183,6.6390022382046805,100.0,
7.908003526986405,0.8823715278380334,72.55399554084354,0.7609625037197247,7.0118202770420925,100.0,
7.302782502611596,0.9294649784626385,63.82646032790326,0.9538347552918455,6.511583421777244,95.26180751387707,杰出
5.369461510719309,0.943895721614828,64.87232587538428,0.9582251392527354,6.753497191171913,95.49821517745293,杰出
7.517938440986535,0.9154369228679483,72.83221993926723,0.9636701056214343,7.318140029611262,97.09256951100373,杰出
4.454349570924856,0.9866571087864804,63.11370118500058,0.7255512306060109,5.5099619506270745,72.59040545977737,良好
5.526362786519982,0.7054697748029084,70.38057705541439,0.8764223250957046,5.476181759515033,90.64998341425589,杰出
5.029272904341793,0.7587333957050638,46.59577999569321,0.7086532725097479,4.917186169253183,77.29903922134758,良好
6.163748278772645,0.7022688624934426,78.19940561059408,0.6762439332297799,4.599593343244435,87.3798091864757,优秀
10.629317133347017,0.8942424142463808,75.01808213043337,0.6738529829389477,5.174075961669281,100.0,
2.265469614816504,0.969409164684996,62.74367053397714,0.7368430483454376,7.239193760206193,71.53011107019915,良好
7.372520380749027,0.7730446889728897,84.88868502648607,0.7719830479119287,5.660818726762174,99.37775062491951,杰出
2.7745682576206967,0.978110363438892,89.06355206439838,0.9323796684220274,7.770421696346644,81.70118275235396,优秀
5.056136268421133,0.7180802170868682,50.88660203446538,0.6479564373890848,7.052070623128842,75.03661081116043,良好
8.177901193934732,0.9803308080416543,63.55912832150679,0.8939703389579576,4.04724367984292,100.0,
6.128560038190925,0.8054868061718903,63.46286475319053,0.8125819656757222,7.982463376332535,100.0,
3.8445104441413878,0.7304262485347649,60.90145348336703,0.715178137070397,8.216197968387565,77.16440746595067,良好
4.569392581480064,0.8457615277558976,87.44212262897622,0.7971278338131298,5.50920598774772,92.75260150548402,杰出
7.359195497869352,0.7770329703161524,72.09260791840795,0.7199768279108091,7.630287314342487,90.45434596560197,杰出
4.539266736565727,0.7854618705885769,71.03227738034084,0.8384327820953223,5.715252643886202,87.01950753347273,优秀
6.43291717916395,0.7921869894778859,44.9420645338987,0.7735375691420977,7.146505565122503,83.36727763928614,优秀
6.091143679807628,0.940907769349799,84.53127045313839,0.6657622116315515,5.103252389567551,96.36292095912387,杰出
4.696799304788366,0.8617483830025763,56.41112407719791,0.6466332298222787,4.310340321198135,74.72371840568462,良好
10.28788817865065,0.7933923097468011,75.89898945399493,0.8186782728288521,6.425774215580547,100.0,
7.267838044636022,0.8831001349932754,79.16065406937288,0.9609652133144414,6.814406580587746,100.0,
1.9497148266847857,0.9148452022669581,95.40987893757976,0.7375830746230743,6.403480459578094,83.67718038634847,优秀
6.3729086295388555,0.7817872002200601,55.367694013213324,0.8932000428890492,5.2239541626661605,86.55896700824486,优秀
4.676427070463224,0.8240647304576054,29.707317662687622,0.8634645419759068,6.400151406803294,73.73636881347139,良好
7.704866669592448,0.7365658280010843,77.75774317130542,0.9726219657237924,7.403942128871101,100.0,
4.414958523134599,0.754344804860404,100.0,0.9283924069196563,6.932660454816195,91.32683052063659,杰出
5.770527117066202,0.9043353561894948,93.58419529409156,0.8266421035621851,7.27375154589882,100.0,
7.0099745579609145,0.754431504308688,78.14489122911938,0.8628121992936428,5.99482719931865,98.20056652214697,杰出
7.731510388340243,0.857549015100118,67.62545721551929,0.959354586633614,8.757576872074239,100.0,
3.5994071858884475,0.9127138785167298,87.10683894955966,0.759807513834774,5.23573999516783,84.67448361096632,优秀
5.330997528318103,0.7320630769284231,60.39680700443297,0.730717882343111,7.731340445630078,89.82871315595688,优秀
5.050109377678088,0.8701936658886711,82.14536654034329,0.6043244334540785,8.772836639439943,98.52611302919476,杰出
4.693341534852577,0.7769688351104092,82.5820523874994,0.9306204296765856,7.721362139123343,87.92961420697736,优秀
9.530908480562193,0.9888780625712739,90.90314861248319,0.920392280161346,6.696213659402755,100.0,
6.809963421921911,0.8450636940159774,100.0,0.6417818072400605,6.207554430005532,100.0,
3.4782320913299096,0.9417977649325474,80.88623950768151,0.83074295245308,8.554131476569385,93.00167428822859,杰出
7.835723894109552,0.8650679626468785,67.36554561438751,0.7855926792667549,4.865537612107491,100.0,
10.244312394025266,0.7130237598564457,74.61638531712008,0.6474836382036445,5.544813609430534,99.11225009599448,杰出
8.064930521102294,0.8899454126782067,48.46386142666323,0.9922272908242894,6.403663351762418,100.0,
2.961260068091973,0.9854210026619972,64.57930303366413,0.6858783549853422,8.856480636267998,79.54716733431358,良好
5.031531854267497,0.8804835460438993,68.86076342830344,0.6268936720362245,7.5696514540613435,84.17444091969568,优秀
8.533822298373245,0.9457566578280371,67.13867403098111,0.8379389518007638,5.547931362234632,100.0,
4.584661068762438,0.9652619390045223,77.28532308050583,0.895546670853213,6.534538441922645,88.64802229151077,优秀
6.887638856292456,0.7684239315846797,62.66370101426699,0.6129773784188748,6.078515283855558,85.92558981583996,优秀
7.5492681068586736,0.763613451972468,91.81546000986707,0.8634870554908088,5.935316511649697,100.0,
4.146139056843834,0.8832942966552975,75.00310597377296,0.8129167503805818,8.468334337835168,93.45588167232815,杰出
5.8809492878764,0.8233085409420113,74.86049518292079,0.6413060035500193,4.942385306104741,87.12518354850761,优秀
0.0,0.9519583908600161,70.08157925230623,0.6690095507785448,9.41317128360156,72.34430674942902,良好
3.9512247173314203,0.9700069370194033,77.32786025788468,0.8271897189264322,8.242344535276935,93.90203356868138,杰出
5.494863697213679,0.8060264137908154,87.37647397001452,0.7185430454053153,8.636292505905548,86.96746304712275,优秀
3.504433636070301,0.7710611676923446,61.9930467643365,0.9753262914605264,6.305590731962113,76.13504658179643,良好
9.26482260786327,0.9341576545731585,65.12825266387115,0.9274960917936204,6.775088921381336,100.0,
3.1397172440787346,0.7824418106644409,70.44410956835003,0.9934268826054652,4.850272278212932,79.47940786684245,良好
5.119911026606032,0.9467842955541035,54.811936147901775,0.7038683355801656,6.213006389399796,70.83877441911426,良好
6.2614811545721825,0.8271214760946288,62.71113210417754,0.9878894531191909,7.740482271464726,100.0,
